task,size,subset,positions,balanced_accuracy,macro_f1,auroc,ci95
seed0_trained_l3_u_full_previous_iid,full,current_ne_previous,9976,0.8269116431770899,0.8265261154898209,0.9152703150272196,"[0.8186694213992601, 0.8353266112720669]"
seed0_trained_l3_u_full_previous_transfer,full,all,4644,0.5008285004142502,0.32625396859796074,0.8914146180167261,"[0.5002034939992257, 0.501687888706161]"
seed0_trained_l3_u_full_previous_transfer,full,current_ne_previous,2530,0.5004009623095429,0.3373700123765706,0.8802300892367715,"[0.5, 0.501234593324791]"
seed0_trained_l3_u_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_trained_l3_u_full_state_iid,full,all,20000,0.13316279682151122,0.0744733059694382,,"[0.13051502032628673, 0.13564469677107074]"
seed0_trained_l3_u_shuffled_A_iid,full,all,20000,0.5149733865844898,0.4980685392129077,0.523331997039191,"[0.5083460230780187, 0.5218917391416407]"
seed0_trained_l3_u_shuffled_B_iid,full,all,20000,0.5287403912980899,0.5125296538254188,0.5550024287423485,"[0.5216095906451196, 0.535355925275587]"
seed0_trained_l3_u_shuffled_C_iid,full,all,20000,0.4992810714657265,0.3336306238765742,0.4976366811998768,"[0.4984519768661721, 0.500030607982369]"
seed0_trained_l3_u_shuffled_D_iid,full,all,20000,0.5405046129670645,0.4945588378492266,0.5639894871230415,"[0.5348479487362992, 0.5463579950497124]"
seed0_trained_l3_u_shuffled_current_iid,full,all,20000,0.5018690702816544,0.33336715935569233,0.5140947907832673,"[0.5009491695550549, 0.5028016910083468]"
seed0_trained_l3_u_shuffled_current_iid,full,current_ne_previous,9976,0.5002807977131024,0.3350212637486471,0.41647779342677715,"[0.49924014739159456, 0.5013248104795169]"
seed0_trained_l3_u_shuffled_current_transfer,full,all,4979,0.4567713565154203,0.3794819037249345,0.39295544731117193,"[0.4458179365467644, 0.4666996663289363]"
seed0_trained_l3_u_shuffled_current_transfer,full,current_ne_previous,2530,0.524819973235844,0.4653564963097062,0.5106259699818926,"[0.5101582842052941, 0.5398293992889598]"
seed0_trained_l3_u_shuffled_previous_iid,full,all,18617,0.5541171690130745,0.5403926607323126,0.5775731765066149,"[0.5475339663017551, 0.5609361845411781]"
seed0_trained_l3_u_shuffled_previous_iid,full,current_ne_previous,9976,0.5350766425822135,0.5035885773173584,0.5482969252931775,"[0.5266638621088322, 0.5438916924413054]"
seed0_trained_l3_u_shuffled_previous_transfer,full,all,4644,0.5,0.32441082339249344,0.5480177291658153,"[0.5, 0.5]"
seed0_trained_l3_u_shuffled_previous_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.4826992420155997,"[0.5, 0.5]"
seed0_trained_l3_u_shuffled_query_iid,full,all,20000,0.2959778537795751,0.28821927560617744,,"[0.29006177406159545, 0.3023040655144905]"
seed0_trained_l3_u_shuffled_state_iid,full,all,20000,0.0625,0.011161832339146669,,"[0.0625, 0.0625]"
seed0_trained_l4_h_full_A_iid,full,all,20000,0.6548464297316747,0.6548278499694462,0.7353181901145647,"[0.6471511994682446, 0.6622617463210293]"
seed0_trained_l4_h_full_B_iid,full,all,20000,0.652985551944907,0.6501647114404484,0.7238027937261279,"[0.64500931060395, 0.661088945902332]"
seed0_trained_l4_h_full_C_iid,full,all,20000,0.66111099949557,0.6601055821084709,0.7428649443096397,"[0.653290227044953, 0.6683945231565092]"
seed0_trained_l4_h_full_D_iid,full,all,20000,0.6632104661416677,0.661368316742873,0.7442041510294902,"[0.6563888977573439, 0.6705672306356676]"
seed0_trained_l4_h_full_current_iid,full,all,20000,0.9756278647761599,0.9753416062211118,0.9984306883501451,"[0.9736519065517776, 0.9777492872926893]"
seed0_trained_l4_h_full_current_iid,full,current_ne_previous,9976,0.9735091112547389,0.9734355527230131,0.9983395313017502,"[0.970149594798735, 0.9766517569680188]"
seed0_trained_l4_h_full_current_transfer,full,all,4979,0.9767868257043063,0.9775865750369708,0.9988543020665955,"[0.9718966128387198, 0.9810558813038536]"
seed0_trained_l4_h_full_current_transfer,full,current_ne_previous,2530,0.9704412960551934,0.9707139281691903,0.998530534076796,"[0.9636715373243322, 0.9768080409166872]"
seed0_trained_l4_h_full_previous_iid,full,all,18617,0.8713202053194944,0.8710247658906667,0.9436746522246043,"[0.8663609832949588, 0.8761139021066904]"
seed0_trained_l4_h_full_previous_iid,full,current_ne_previous,9976,0.875836042432369,0.8758019133874106,0.9515381974925158,"[0.8690950727868548, 0.883165163389908]"
seed0_trained_l4_h_full_previous_transfer,full,all,4644,0.5695940347970174,0.4632647181512278,0.9114256894572393,"[0.5628372614045957, 0.5761738406864654]"
seed0_trained_l4_h_full_previous_transfer,full,current_ne_previous,2530,0.6066559743384122,0.5375237743149262,0.9571348477187026,"[0.5958438900859401, 0.6184036150234742]"
seed0_trained_l4_h_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_trained_l4_h_full_state_iid,full,all,20000,0.138272950721051,0.08126329169741642,,"[0.13567931162293584, 0.14090444512260047]"
seed0_trained_l4_h_shuffled_A_iid,full,all,20000,0.5716067666235507,0.48356499783650597,0.5442503809799726,"[0.5676523819141747, 0.5753371791020042]"
seed0_trained_l4_h_shuffled_B_iid,full,all,20000,0.5,0.32768589485007393,0.46412661896810953,"[0.5, 0.5]"
seed0_trained_l4_h_shuffled_C_iid,full,all,20000,0.4996809323362045,0.40567651753660194,0.4903932637086366,"[0.4953993733390667, 0.5041122497029188]"
seed0_trained_l4_h_shuffled_D_iid,full,all,20000,0.5261922706205652,0.48921541690975234,0.5426435395870504,"[0.5195977732671063, 0.5328479844194084]"
seed0_trained_l4_h_shuffled_current_iid,full,all,20000,0.5247535716024299,0.47138647476495643,0.5907666454864323,"[0.5188087185491267, 0.5306086879524694]"
seed0_trained_l4_h_shuffled_current_iid,full,current_ne_previous,9976,0.5899595323307255,0.538552287140545,0.7463459318496796,"[0.5827628470889854, 0.5972424321729806]"
seed0_trained_l4_h_shuffled_current_transfer,full,all,4979,0.5849901912972293,0.5850487540628386,0.6044191298524582,"[0.5712257969765288, 0.5996802017154562]"
seed0_trained_l4_h_shuffled_current_transfer,full,current_ne_previous,2530,0.6916371700498969,0.6916371700498969,0.7310377329597268,"[0.671535717381685, 0.7099680885326938]"
seed0_trained_l4_h_shuffled_previous_iid,full,all,18617,0.5058811231858077,0.36095648647883716,0.4934593411120845,"[0.5040121168943126, 0.5075824562123498]"
seed0_trained_l4_h_shuffled_previous_iid,full,current_ne_previous,9976,0.5037617086134879,0.343339536276489,0.2615951448443514,"[0.5021106522935905, 0.5054862235663885]"
seed0_trained_l4_h_shuffled_previous_transfer,full,all,4644,0.5370360119036561,0.482097882255625,0.6319643261839568,"[0.5261965642420825, 0.5473044171577157]"
seed0_trained_l4_h_shuffled_previous_transfer,full,current_ne_previous,2530,0.6374669432671147,0.5823395799858135,0.835787964380296,"[0.625513162979175, 0.6504299820600176]"
seed0_trained_l4_h_shuffled_query_iid,full,all,20000,0.29087569257120355,0.2864294939321861,,"[0.28423373807778896, 0.29737675437631017]"
seed0_trained_l4_h_shuffled_state_iid,full,all,20000,0.062392436644421935,0.01694605552432485,,"[0.061260575220950186, 0.06347946241506484]"
seed0_trained_l4_m_full_A_iid,full,all,20000,0.6451716060849124,0.6451990755220602,0.7254204238740235,"[0.6373463638601127, 0.6525778204448857]"
seed0_trained_l4_m_full_B_iid,full,all,20000,0.6382716480273634,0.6215811182754167,0.7166492309276082,"[0.6306064394798385, 0.6452428549402829]"
seed0_trained_l4_m_full_C_iid,full,all,20000,0.6501401390621194,0.6455081561577982,0.7297567040435835,"[0.6426438882928427, 0.6573801087255807]"
seed0_trained_l4_m_full_D_iid,full,all,20000,0.6473797475493211,0.6463972277542656,0.7073282622258367,"[0.640353398396868, 0.6545295589309058]"
seed0_trained_l4_m_full_current_iid,full,all,20000,0.9727719759877633,0.9723937054887886,0.9981243342477985,"[0.9704167124523868, 0.9751500144562719]"
seed0_trained_l4_m_full_current_iid,full,current_ne_previous,9976,0.9722271527288746,0.9721311435873237,0.9981234062941133,"[0.9687881778508399, 0.975564717251059]"
seed0_trained_l4_m_full_current_transfer,full,all,4979,0.9748189324478623,0.9753802488182124,0.9983816773820835,"[0.9704831765218569, 0.9791283817089769]"
seed0_trained_l4_m_full_current_transfer,full,current_ne_previous,2530,0.9697518783974759,0.9699361259943375,0.9981617612589779,"[0.9628772345424983, 0.9759426700705645]"
seed0_trained_l4_m_full_previous_iid,full,all,18617,0.837479612330301,0.8371845909025211,0.9165040676035209,"[0.8322343122220281, 0.8430352059940777]"
seed0_trained_l4_m_full_previous_iid,full,current_ne_previous,9976,0.8333451504715601,0.8332994357220855,0.9175197515024647,"[0.8256187425785936, 0.8409861916165402]"
seed0_trained_l4_m_full_previous_transfer,full,all,4644,0.7975542519161394,0.7976489797468235,0.9145541144519451,"[0.7850411810839953, 0.8085864650261755]"
seed0_trained_l4_m_full_previous_transfer,full,current_ne_previous,2530,0.8544309929176868,0.8517391304347826,0.9340702955995402,"[0.8410942906745079, 0.8681405670327389]"
seed0_trained_l4_m_full_query_iid,full,all,20000,0.9244515366355207,0.9244657953485258,,"[0.9210141825651589, 0.927955710342502]"
seed0_trained_l4_m_full_state_iid,full,all,20000,0.13218847900002556,0.06765526645649192,,"[0.13009087371787148, 0.13436582498536653]"
seed0_trained_l4_m_shuffled_A_iid,full,all,20000,0.5,0.34043465356330177,0.3939581425905833,"[0.5, 0.5]"
seed0_trained_l4_m_shuffled_B_iid,full,all,20000,0.5136918148501024,0.42086539257053035,0.481664666329706,"[0.5095230062362888, 0.5178704942512642]"
seed0_trained_l4_m_shuffled_C_iid,full,all,20000,0.5020299455685396,0.36108821211107245,0.4883702134137704,"[0.49979744353750327, 0.5044292447020886]"
seed0_trained_l4_m_shuffled_D_iid,full,all,20000,0.5145473806447644,0.4383811958682393,0.5762986566928398,"[0.509761842293014, 0.5190500994896681]"
seed0_trained_l4_m_shuffled_current_iid,full,all,20000,0.5301599758904025,0.42719832735649405,0.3916304539637357,"[0.5270481492135626, 0.5335025064788429]"
seed0_trained_l4_m_shuffled_current_iid,full,current_ne_previous,9976,0.5482947146040535,0.46655367295147665,0.43104675728080416,"[0.54295533700618, 0.5537567482624144]"
seed0_trained_l4_m_shuffled_current_transfer,full,all,4979,0.5,0.34615889691398555,0.7441057111973353,"[0.5, 0.5]"
seed0_trained_l4_m_shuffled_current_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.505798796300521,"[0.5, 0.5]"
seed0_trained_l4_m_shuffled_previous_iid,full,all,18617,0.5205235432335222,0.43652981013525605,0.552741113169941,"[0.516093867017764, 0.5250875913762416]"
seed0_trained_l4_m_shuffled_previous_iid,full,current_ne_previous,9976,0.5053548517793234,0.4114711608146927,0.520045725089955,"[0.4991256167788773, 0.5111537804502289]"
seed0_trained_l4_m_shuffled_previous_transfer,full,all,4644,0.5407135506258336,0.4387344236017022,0.49662023844464837,"[0.5337665426860424, 0.5480401248786819]"
seed0_trained_l4_m_shuffled_previous_transfer,full,current_ne_previous,2530,0.48115477145148355,0.32171581769436997,0.05410084748993844,"[0.4757927489177489, 0.48625183527755433]"
seed0_trained_l4_m_shuffled_query_iid,full,all,20000,0.306068292931226,0.2609448949586067,,"[0.30003252588756, 0.3121744260186712]"
seed0_trained_l4_m_shuffled_state_iid,full,all,20000,0.0625,0.011161832339146669,,"[0.0625, 0.0625]"
seed0_trained_l4_u_full_A_iid,full,all,20000,0.6490348365546291,0.6444891519722749,0.727287882174594,"[0.6408687931407085, 0.6572870929266132]"
seed0_trained_l4_u_full_B_iid,full,all,20000,0.6515064926831136,0.6488759503497761,0.7186277673773953,"[0.6434162246396569, 0.6598638057361005]"
seed0_trained_l4_u_full_C_iid,full,all,20000,0.660230629553687,0.6544954430594375,0.7334562708793912,"[0.6524455835086808, 0.6678623951644551]"
seed0_trained_l4_u_full_D_iid,full,all,20000,0.6600253527336861,0.6571812432290667,0.7357597552910053,"[0.6529071357049049, 0.6677808905270225]"
seed0_trained_l4_u_full_current_iid,full,all,20000,0.9679952139502589,0.9677856578527326,0.9969882319190829,"[0.9653315076312988, 0.9703602521833579]"
seed0_trained_l4_u_full_current_iid,full,current_ne_previous,9976,0.9647858927486181,0.9647144998659141,0.9967822414940721,"[0.9613253032798594, 0.9683197560975008]"
seed0_trained_l4_u_full_current_transfer,full,all,4979,0.9732778424351229,0.9735803662996185,0.9980521839826377,"[0.9686717294066799, 0.9775527901651113]"
seed0_trained_l4_u_full_current_transfer,full,current_ne_previous,2530,0.9658772636556887,0.9659900311619973,0.9971716999989374,"[0.9586613362213543, 0.9727765901963918]"
seed0_trained_l4_u_full_previous_iid,full,all,18617,0.8686059562421863,0.8683364103277562,0.9402342585827976,"[0.8637140078522727, 0.873779473477232]"
seed0_trained_l4_u_full_previous_iid,full,current_ne_previous,9976,0.8731159301454392,0.8730946945337621,0.9489254443083196,"[0.8662905998222179, 0.8801142328888074]"
seed0_trained_l4_u_full_previous_transfer,full,all,4644,0.548053024026512,0.42342176256229686,0.9162692589193828,"[0.5425130819563538, 0.55369137327019]"
seed0_trained_l4_u_full_previous_transfer,full,current_ne_previous,2530,0.5821972734562951,0.4967832426258147,0.9479617801351459,"[0.5720645113979216, 0.5917784826440601]"
seed0_trained_l4_u_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_trained_l4_u_full_state_iid,full,all,20000,0.13407168839174077,0.07216808344224215,,"[0.13185622462538527, 0.13632610588905172]"
seed0_trained_l4_u_shuffled_A_iid,full,all,20000,0.5002066756226103,0.34089274772461414,0.4476989198060444,"[0.5000504314450224, 0.5004120080069364]"
seed0_trained_l4_u_shuffled_B_iid,full,all,20000,0.5302770071105956,0.5070748740118518,0.5435190363288303,"[0.5233837820191238, 0.5372644574011544]"
seed0_trained_l4_u_shuffled_C_iid,full,all,20000,0.5067296220987011,0.35696001896650503,0.5535021284994801,"[0.504876665211585, 0.5085595850284069]"
seed0_trained_l4_u_shuffled_D_iid,full,all,20000,0.49997756962388745,0.3420427821705588,0.4703742496238105,"[0.49962134451084217, 0.5003428987834418]"
seed0_trained_l4_u_shuffled_current_iid,full,all,20000,0.5,0.33967247754886426,0.4469314628325318,"[0.5, 0.5]"
seed0_trained_l4_u_shuffled_current_iid,full,current_ne_previous,9976,0.5,0.3347559349159776,0.5834835396107257,"[0.5, 0.5]"
seed0_trained_l4_u_shuffled_current_transfer,full,all,4979,0.5,0.34615889691398555,0.25460934550143555,"[0.5, 0.5]"
seed0_trained_l4_u_shuffled_current_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.23496953874020954,"[0.5, 0.5]"
seed0_trained_l4_u_shuffled_previous_iid,full,all,18617,0.5015982258729214,0.3329058763374511,0.4752147828373262,"[0.5008351090425288, 0.5024324140068993]"
seed0_trained_l4_u_shuffled_previous_iid,full,current_ne_previous,9976,0.5038350231037111,0.3433906258464916,0.48029435928601977,"[0.5025951329605938, 0.5051254090442175]"
seed0_trained_l4_u_shuffled_previous_transfer,full,all,4644,0.5,0.32441082339249344,0.41609538528984513,"[0.5, 0.5]"
seed0_trained_l4_u_shuffled_previous_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.1094073945825398,"[0.5, 0.5]"
seed0_trained_l4_u_shuffled_query_iid,full,all,20000,0.25933564876879134,0.24257194903146992,,"[0.25340417326712417, 0.2648451056154307]"
seed0_trained_l4_u_shuffled_state_iid,full,all,20000,0.06400423584530449,0.01674159073124879,,"[0.06309257237030642, 0.0650012220408528]"
seed0_trained_l5_h_full_A_iid,full,all,20000,0.6726169745633922,0.6724527871806705,0.7535522335096984,"[0.6651457267304012, 0.6804770128437241]"
seed0_trained_l5_h_full_B_iid,full,all,20000,0.6606181389429544,0.6586801078733947,0.7409680043214643,"[0.6528595752901108, 0.6689158008804027]"
seed0_trained_l5_h_full_C_iid,full,all,20000,0.6689476305314558,0.6688328938588708,0.756866050013525,"[0.6612338166406795, 0.6766840536046401]"
seed0_trained_l5_h_full_D_iid,full,all,20000,0.661220250912596,0.6598311369801795,0.7437793557547373,"[0.6541526706902553, 0.6681505686375743]"
seed0_trained_l5_h_full_current_iid,full,all,20000,0.991507756193297,0.9914439688322398,0.9998134552723411,"[0.9900133732704849, 0.9927695966155083]"
seed0_trained_l5_h_full_current_iid,full,current_ne_previous,9976,0.99038808446601,0.9903766999609922,0.9997763586493413,"[0.9882437223531402, 0.9923293654958089]"
seed0_trained_l5_h_full_current_transfer,full,all,4979,0.9937165527769087,0.9939507879162524,0.9998826129166594,"[0.9914186420416621, 0.9957893008307837]"
seed0_trained_l5_h_full_current_transfer,full,current_ne_previous,2530,0.9947987406720791,0.9948598861860964,0.9998718670717751,"[0.9917144111224679, 0.997590458063207]"
seed0_trained_l5_h_full_previous_iid,full,all,18617,0.8844775254412137,0.8846875348769896,0.9510525262581638,"[0.8795598377111945, 0.8896648554834422]"
seed0_trained_l5_h_full_previous_iid,full,current_ne_previous,9976,0.887091183289441,0.8868849651032908,0.9556335191919971,"[0.8799531977075324, 0.8939219378942375]"
seed0_trained_l5_h_full_previous_transfer,full,all,4644,0.6244480069549452,0.55513459685405,0.943388158016949,"[0.6167201017825611, 0.6324966386083255]"
seed0_trained_l5_h_full_previous_transfer,full,current_ne_previous,2530,0.6752205292702486,0.6395367326721527,0.9656316234567014,"[0.6619267659670504, 0.6878599112204596]"
seed0_trained_l5_h_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed0_trained_l5_h_full_state_iid,full,all,20000,0.143491253368923,0.08789619474762128,,"[0.14066732292208822, 0.14610216380180888]"
seed0_trained_l5_h_shuffled_A_iid,full,all,20000,0.5164158214623735,0.4733436482704607,0.5703216208438101,"[0.5110050372693631, 0.5218774422676652]"
seed0_trained_l5_h_shuffled_B_iid,full,all,20000,0.5002674098159295,0.32919281757335167,0.4577984103024785,"[0.4997598250390852, 0.5007518799342457]"
seed0_trained_l5_h_shuffled_C_iid,full,all,20000,0.5113936572142548,0.40210474878703184,0.5165610523081661,"[0.5072976924732373, 0.5153289248623081]"
seed0_trained_l5_h_shuffled_D_iid,full,all,20000,0.5166744211681227,0.47015191606966045,0.5251315040880963,"[0.5109651243041293, 0.5223538307718653]"
seed0_trained_l5_h_shuffled_current_iid,full,all,20000,0.5058792765071061,0.40312134959130536,0.5073284485083307,"[0.502186401181105, 0.5095433693942562]"
